0.0104166666666667,0,0
0.0208333333333333,0,0
0.0312500000000000,0,0
0.0416666666666667,0,0
0.0520833333333333,0,0
0.0625000000000000,0,0
0.0729166666666667,0,0
0.0833333333333333,0,0
0.0937500000000000,0,0
0.104166666666667,0,0
0.114583333333333,0,0
0.125000000000000,0,0
0.135416666666667,0,0
0.145833333333333,0,0
0.156250000000000,0,0
0.166666666666667,0,0
0.177083333333333,0,0
0.187500000000000,0,0
0.197916666666667,0,0
0.208333333333333,0,0
0.218750000000000,0,0
0.229166666666667,0,0
0.239583333333333,0,0
0.250000000000000,0,0
0.260416666666667,0,0
0.270833333333333,0,0
0.281250000000000,0,0
0.291666666666667,0,0
0.302083333333333,0,0
0.312500000000000,0,0
0.322916666666667,0,0
0.333333333333333,0,0
0.343750000000000,0,0
0.354166666666667,0,0
0.364583333333333,0,0
0.375000000000000,0,0
0.385416666666667,0,0
0.395833333333333,0,0
0.406250000000000,0,0
0.416666666666667,0,0
0.427083333333333,0,0
0.437500000000000,0,0
0.447916666666667,0,0
0.458333333333333,0,0
0.468750000000000,0,0
0.479166666666667,0,0
0.489583333333333,0,0
0.500000000000000,0,0
0.510416666666667,0,0
0.520833333333333,0,0
0.531250000000000,0,0
0.541666666666667,0,0
0.552083333333333,0,0
0.562500000000000,0,0
0.572916666666667,0,0
0.583333333333333,0,0
0.593750000000000,0,0
0.604166666666667,0,0
0.614583333333333,0,0
0.625000000000000,0,0
0.635416666666667,0,0
0.645833333333333,0,0
0.656250000000000,0,0
0.666666666666667,0,0
0.677083333333333,0,0
0.687500000000000,0,0
0.697916666666667,0,0
0.708333333333333,0,0
0.718750000000000,0,0
0.729166666666667,0,0
0.739583333333333,0,0
0.750000000000000,0,0
0.760416666666667,0,0
0.770833333333333,0,0
0.781250000000000,0,0
0.791666666666667,0,0
0.802083333333333,0,0
0.812500000000000,0,0
0.822916666666667,0,0
0.833333333333333,0,0
0.843750000000000,0,0
0.854166666666667,0,0
0.864583333333333,0,0
0.875000000000000,0,0
0.885416666666667,0,0
0.895833333333333,0,0
0.906250000000000,0,0
0.916666666666667,0,0
0.927083333333333,0,0
0.937500000000000,0,0
0.947916666666667,0,0
0.958333333333333,0,0
0.968750000000000,0,0
0.979166666666667,0,0
0.989583333333333,0,0
1,0,0
1,0.0104166666666667,0
1,0.0208333333333333,0
1,0.0312500000000000,0
1,0.0416666666666667,0
1,0.0520833333333333,0
1,0.0625000000000000,0
1,0.0729166666666667,0
1,0.0833333333333333,0
1,0.0937500000000000,0
1,0.104166666666667,0
1,0.114583333333333,0
1,0.125000000000000,0
1,0.135416666666667,0
1,0.145833333333333,0
1,0.156250000000000,0
1,0.166666666666667,0
1,0.177083333333333,0
1,0.187500000000000,0
1,0.197916666666667,0
1,0.208333333333333,0
1,0.218750000000000,0
1,0.229166666666667,0
1,0.239583333333333,0
1,0.250000000000000,0
1,0.260416666666667,0
1,0.270833333333333,0
1,0.281250000000000,0
1,0.291666666666667,0
1,0.302083333333333,0
1,0.312500000000000,0
1,0.322916666666667,0
1,0.333333333333333,0
1,0.343750000000000,0
1,0.354166666666667,0
1,0.364583333333333,0
1,0.375000000000000,0
1,0.385416666666667,0
1,0.395833333333333,0
1,0.406250000000000,0
1,0.416666666666667,0
1,0.427083333333333,0
1,0.437500000000000,0
1,0.447916666666667,0
1,0.458333333333333,0
1,0.468750000000000,0
1,0.479166666666667,0
1,0.489583333333333,0
1,0.500000000000000,0
1,0.510416666666667,0
1,0.520833333333333,0
1,0.531250000000000,0
1,0.541666666666667,0
1,0.552083333333333,0
1,0.562500000000000,0
1,0.572916666666667,0
1,0.583333333333333,0
1,0.593750000000000,0
1,0.604166666666667,0
1,0.614583333333333,0
1,0.625000000000000,0
1,0.635416666666667,0
1,0.645833333333333,0
1,0.656250000000000,0
1,0.666666666666667,0
1,0.677083333333333,0
1,0.687500000000000,0
1,0.697916666666667,0
1,0.708333333333333,0
1,0.718750000000000,0
1,0.729166666666667,0
1,0.739583333333333,0
1,0.750000000000000,0
1,0.760416666666667,0
1,0.770833333333333,0
1,0.781250000000000,0
1,0.791666666666667,0
1,0.802083333333333,0
1,0.812500000000000,0
1,0.822916666666667,0
1,0.833333333333333,0
1,0.843750000000000,0
1,0.854166666666667,0
1,0.864583333333333,0
1,0.875000000000000,0
1,0.885416666666667,0
1,0.895833333333333,0
1,0.906250000000000,0
1,0.916666666666667,0
1,0.927083333333333,0
1,0.937500000000000,0
1,0.947916666666667,0
1,0.958333333333333,0
1,0.968750000000000,0
1,0.979166666666667,0
1,0.989583333333333,0
1,1,0
1,1,0.0156250000000000
1,1,0.0312500000000000
1,1,0.0468750000000000
1,1,0.0625000000000000
1,1,0.0781250000000000
1,1,0.0937500000000000
1,1,0.109375000000000
1,1,0.125000000000000
1,1,0.140625000000000
1,1,0.156250000000000
1,1,0.171875000000000
1,1,0.187500000000000
1,1,0.203125000000000
1,1,0.218750000000000
1,1,0.234375000000000
1,1,0.250000000000000
1,1,0.265625000000000
1,1,0.281250000000000
1,1,0.296875000000000
1,1,0.312500000000000
1,1,0.328125000000000
1,1,0.343750000000000
1,1,0.359375000000000
1,1,0.375000000000000
1,1,0.390625000000000
1,1,0.406250000000000
1,1,0.421875000000000
1,1,0.437500000000000
1,1,0.453125000000000
1,1,0.468750000000000
1,1,0.484375000000000
1,1,0.500000000000000
1,1,0.515625000000000
1,1,0.531250000000000
1,1,0.546875000000000
1,1,0.562500000000000
1,1,0.578125000000000
1,1,0.593750000000000
1,1,0.609375000000000
1,1,0.625000000000000
1,1,0.640625000000000
1,1,0.656250000000000
1,1,0.671875000000000
1,1,0.687500000000000
1,1,0.703125000000000
1,1,0.718750000000000
1,1,0.734375000000000
1,1,0.750000000000000
1,1,0.765625000000000
1,1,0.781250000000000
1,1,0.796875000000000
1,1,0.812500000000000
1,1,0.828125000000000
1,1,0.843750000000000
1,1,0.859375000000000
1,1,0.875000000000000
1,1,0.890625000000000
1,1,0.906250000000000
1,1,0.921875000000000
1,1,0.937500000000000
1,1,0.953125000000000
1,1,0.968750000000000
1,1,0.984375000000000
1,1,1
